symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20211027,37.95,0,0,0,-5.82,2202.6638999999996
TCB,20211027,51.5,0,1,1,0.10000000000000142,393.8000000000019
HPG,20211027,57.9,0,10,8,1.6599999999999966,4024.4119999999953
GVR,20211027,40.0,9,19,2,2.1499999999999986,512.7132000000013
ACB,20211027,31.4,0,0,0,-0.38000000000000256,6954.299100000019
MBB,20211027,28.4,0,5,5,0.389999999999997,1181.076999999999
BSR,20211027,24.7,19,34,12,2.3900000000000006,388.99999999999903
STB,20211027,26.5,0,7,7,0.5399999999999991,7799.519800000003
SHB,20211027,27.25,0,0,0,-0.8399999999999999,2706.4255999999987
TPB,20211027,43.3,0,4,4,0.5,177.45350000000042
SSI,20211027,40.4,0,1,1,0.1599999999999966,6727.273099999991
POW,20211027,12.4,0,0,0,0.0,147.9357999999991
HSG,20211027,48.05,0,0,0,-0.22000000000000597,7105.4493999999995
OIL,20211027,15.5,0,11,7,0.4900000000000002,-199.80000000000098
DXG,20211027,23.45,23,36,11,2.379999999999999,2433.1113999999952
SBT,20211027,21.35,-2,1,-2,0.08000000000000185,1642.6330000000048
HCM,20211027,38.15,0,0,0,-4.009999999999998,6704.562999999998
IDC,20211027,68.8,38,56,7,10.969999999999999,-443.56840000000057
DCM,20211027,31.7,11,12,-7,1.0999999999999979,1029.3922000000016
PVI,20211027,52.7,13,31,-4,4.670000000000002,8.107899999999063
DPM,20211027,46.4,26,38,-10,4.979999999999997,2455.3411999999917
ITA,20211027,8.38,20,27,5,0.6400000000000006,10665.471600000003
IJC,20211027,33.65,27,37,3,3.509999999999998,5029.3490999999985
SCR,20211027,14.5,29,34,1,1.4100000000000001,2159.267800000008
HBC,20211027,17.85,16,29,4,1.4700000000000024,6848.089800000005
CEO,20211027,11.6,19,20,-5,0.6699999999999999,-708.5947000000001
FRT,20211027,51.1,1,24,19,3.5500000000000043,802.369600000003
PET,20211027,31.0,7,18,11,1.629999999999999,3822.3969999999945
CKG,20211027,25.6,0,2,2,0.15000000000000213,328.3735000000002
PVC,20211027,12.7,0,7,7,0.25,12446.01729999999
