symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210927,67.0,19,24,-2,2.6400000000000006,2237.6638999999996
TCB,20210927,49.5,-3,2,-13,0.1700000000000017,402.3000000000019
HPG,20210927,50.8,2,2,-2,0.1599999999999966,3957.9119999999957
GVR,20210927,35.6,0,0,0,-2.5,499.4132000000014
ACB,20210927,31.5,-2,0,-2,-0.370000000000001,6960.14910000002
MBB,20210927,28.0,-13,0,-13,-0.07000000000000028,1185.226999999999
BSR,20210927,18.5,0,3,-8,0.08999999999999986,273.79999999999893
STB,20210927,26.5,0,0,0,-0.5599999999999987,7807.019800000003
SHB,20210927,26.8,-2,4,-2,0.16000000000000014,2737.925599999999
TPB,20210927,40.0,13,34,-23,2.1899999999999977,105.20350000000008
SSI,20210927,40.0,0,0,0,-2.4200000000000017,6730.623099999992
POW,20210927,11.55,0,0,0,-0.33000000000000007,150.68579999999906
HSG,20210927,44.0,1,1,-22,0.07000000000000028,7094.799399999999
OIL,20210927,13.5,7,7,-6,0.15000000000000036,-207.1000000000011
DXG,20210927,19.0,0,0,0,-0.6499999999999986,2364.9113999999954
SBT,20210927,20.5,0,0,0,-1.4100000000000001,1648.683000000005
HCM,20210927,51.7,-9,0,-4,-2.3799999999999955,6704.562999999998
IDC,20210927,49.0,55,55,-10,4.32,-1125.0684
DCM,20210927,22.8,0,0,0,-1.9699999999999989,852.0422000000013
PVI,20210927,45.0,-18,5,-57,0.3500000000000014,77.0078999999987
DPM,20210927,32.2,0,0,0,-3.289999999999999,2202.391199999992
ITA,20210927,7.16,0,0,-33,-0.10999999999999943,10657.6016
IJC,20210927,27.5,-12,0,-14,-0.7699999999999996,4945.199099999998
SCR,20210927,12.25,13,20,-41,0.39000000000000057,2137.6678000000074
HBC,20210927,15.7,7,15,-6,0.379999999999999,6828.439800000003
CEO,20210927,9.7,0,0,-17,-0.4400000000000013,-708.0947000000002
FRT,20210927,44.0,7,7,-3,0.5,741.7196000000027
PET,20210927,24.65,0,0,0,-2.84,3800.7969999999937
CKG,20210927,23.35,0,0,-6,-0.5700000000000003,338.6235000000002
PVC,20210927,10.5,-7,5,-49,0.08000000000000007,12399.917299999986
