symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20211122,36.7,0,0,0,-0.4199999999999946,2196.8138999999996
TCB,20211122,53.1,0,4,3,0.9600000000000009,383.3000000000019
HPG,20211122,48.65,0,0,0,-5.840000000000003,4015.4119999999953
GVR,20211122,35.6,0,0,0,-4.339999999999996,470.36320000000114
ACB,20211122,34.15,0,8,4,1.1199999999999974,6950.249100000019
MBB,20211122,29.2,0,6,6,0.6499999999999986,1175.4769999999992
BSR,20211122,20.5,0,0,0,-3.5500000000000007,361.29999999999916
STB,20211122,28.8,3,11,7,1.2899999999999991,7799.519800000003
SHB,20211122,24.1,0,0,0,-2.669999999999998,2669.775599999999
TPB,20211122,46.5,0,15,15,2.740000000000002,160.90350000000035
SSI,20211122,48.6,14,24,1,4.770000000000003,6829.523099999991
POW,20211122,13.05,-2,0,-13,-0.09999999999999964,138.38579999999908
HSG,20211122,38.4,0,0,0,-6.079999999999998,7105.4493999999995
OIL,20211122,15.2,0,0,0,-1.620000000000001,-184.9000000000009
DXG,20211122,24.7,0,0,-12,-0.5100000000000016,2468.4613999999956
SBT,20211122,24.05,-5,0,-17,0.03999999999999915,1672.033000000005
HCM,20211122,45.0,7,14,-7,2.469999999999999,6776.812999999998
IDC,20211122,88.0,7,16,-1,5.769999999999996,823.0315999999999
DCM,20211122,35.0,0,0,-3,-0.509999999999998,1076.4922000000015
PVI,20211122,46.7,0,0,0,-3.809999999999995,-70.49210000000107
DPM,20211122,46.5,0,0,0,-3.240000000000002,2575.2411999999913
ITA,20211122,11.75,40,41,-11,1.9399999999999995,10763.5216
IJC,20211122,29.15,0,0,0,-4.730000000000004,5010.949099999998
SCR,20211122,17.9,20,22,-13,1.5899999999999999,2236.817800000008
HBC,20211122,22.65,8,8,-16,0.7399999999999984,7110.539800000005
CEO,20211122,29.4,98,98,-4,11.689999999999998,671.3053
FRT,20211122,55.9,2,2,-13,0.5599999999999952,910.6696000000028
PET,20211122,29.8,0,0,-2,-1.8299999999999983,3793.496999999994
CKG,20211122,32.55,24,28,-13,3.719999999999999,422.4235
PVC,20211122,11.9,0,0,0,-1.549999999999999,12424.917299999988
