symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20211014,36.95,0,0,0,-19.939999999999998,2202.6638999999996
TCB,20211014,52.5,11,11,-1,2.0600000000000023,408.00000000000193
HPG,20211014,56.8,14,14,-3,3.019999999999996,4034.511999999995
GVR,20211014,38.4,2,9,6,1.259999999999998,499.4632000000013
ACB,20211014,32.3,4,5,-3,0.5599999999999987,6957.749100000019
MBB,20211014,28.5,5,5,-1,0.5100000000000016,1182.976999999999
BSR,20211014,22.7,20,30,-3,2.5,343.699999999999
STB,20211014,26.4,-1,3,2,0.2799999999999976,7805.719800000003
SHB,20211014,29.0,12,12,-12,1.3099999999999987,2726.4255999999987
TPB,20211014,42.3,5,5,-2,0.7099999999999937,181.25350000000034
SSI,20211014,41.0,0,0,0,0.00999999999999801,6727.823099999991
POW,20211014,12.5,2,7,-2,0.33000000000000007,149.38579999999908
HSG,20211014,48.45,5,8,1,1.490000000000002,7119.1994
OIL,20211014,15.0,6,10,-2,0.5700000000000003,-198.50000000000102
DXG,20211014,21.6,20,22,-2,1.7300000000000004,2395.0113999999953
SBT,20211014,21.8,4,4,-1,0.35999999999999943,1644.683000000005
HCM,20211014,38.15,0,0,0,-11.009999999999998,6704.562999999998
IDC,20211014,57.2,0,26,20,5.440000000000005,-882.1683999999998
DCM,20211014,32.1,27,44,2,5.16,1059.5922000000016
PVI,20211014,45.7,0,0,0,-0.8699999999999974,-16.39210000000105
DPM,20211014,42.0,11,34,6,5.310000000000002,2310.8411999999917
ITA,20211014,7.91,2,13,5,0.3700000000000001,10658.261600000002
IJC,20211014,30.4,0,15,-3,1.7099999999999973,4952.5990999999985
SCR,20211014,13.15,-1,10,-4,0.47000000000000064,2136.6178000000073
HBC,20211014,16.55,9,10,0,0.6000000000000014,6834.739800000004
CEO,20211014,11.2,6,15,9,0.6099999999999994,-707.9947000000001
FRT,20211014,47.0,2,3,0,0.490000000000002,790.6696000000028
PET,20211014,30.4,11,24,9,2.6899999999999977,3828.096999999994
CKG,20211014,26.35,12,14,-1,1.370000000000001,346.9735000000003
PVC,20211014,12.7,10,17,-1,0.7799999999999994,12452.71729999999
